AÑO;MES;CONGLOME;VIVIENDA;HOGAR;CODPERSO;CODINFOR;UBIGEO;DOMINIO;ESTRATO;PERIODO;P2400A;P2400B;P2400C;P2400D;P2400E;P2400F;P2400G;P2400H;P2400I;P2400J;P2400K;P2400L;P2400M;FACTORA07;NCONGLOME;SUB_CONGLOME
2022;7;16646;19;11;1;1;90107;5;8;1;0;26;0;0;160;0;80;0;0;0;0;50;316;77.70996094;33253;0
2022;7;16646;20;11;1;1;90107;5;8;1;0;24;0;0;0;0;0;0;0;0;0;0;24;54.42840958;33253;0
2022;7;16646;21;11;1;1;90107;5;8;1;0;122;200;0;180;0;0;0;0;146;0;64;712;65.95559692;33253;0
2022;7;16646;24;11;1;1;90107;5;8;1;0;88;50;0;0;0;0;0;0;162;0;0;300;60.83432007;33253;0
2022;7;16646;98;11;1;1;90107;5;8;1;0;137;125;0;140;0;0;0;0;0;0;40;442;37.53679657;33253;0
2022;7;16646;102;11;1;1;90107;5;8;1;0;279;175;0;200;0;40;0;0;204;0;70;968;74.79331207;33253;0
2022;7;16646;103;11;1;1;90107;5;8;1;0;364;150;110;380;40;180;0;0;1030;0;80;2334;122.1426468;33253;0
2022;7;16663;45;11;1;1;90306;5;7;4;0;422;350;100;200;35;50;0;0;682;0;172;2011;118.3999481;33494;0
2022;7;16663;46;11;2;2;90306;5;7;4;0;271;220;0;360;0;0;0;0;168;0;131;1150;54.42840958;33494;0
2022;7;16663;47;11;1;1;90306;5;7;4;0;104;80;0;210;0;0;0;0;68;0;42;504;74.85523224;33494;0
2022;7;16663;181;11;1;1;90306;5;7;4;0;56;0;0;0;0;0;0;0;126;0;0;182;206.7298889;33494;0
2022;7;16663;184;11;1;1;90306;5;7;4;0;0;0;0;60;0;0;0;0;0;0;0;60;24.84548378;33494;0
2022;7;16663;185;11;1;1;90306;5;7;4;0;132;170;130;200;0;0;0;0;134;0;80;846;74.79331207;33494;0
2022;7;16663;186;11;1;1;90306;5;7;4;0;117;300;0;0;0;80;0;0;399;0;56;952;74.79331207;33494;0
2022;7;16664;9;11;1;1;90204;5;8;3;0;320;60;30;70;0;40;0;0;302;0;240;1062;74.79331207;33147;0
2022;7;16664;10;11;1;1;90204;5;8;3;0;219;60;0;200;9;50;0;0;264;0;90;892;78.9471817;33147;0
2022;7;16664;11;11;1;1;90204;5;8;3;0;300;100;45;60;0;40;0;0;156;0;0;701;71.13695526;33147;0
2022;7;16664;11;11;3;1;90204;5;8;3;0;280;220;125;90;0;70;0;0;0;0;0;785;320.8699036;33147;0
2022;7;16664;12;11;1;1;90204;5;8;3;300;590;435;120;600;56;320;0;0;334;0;0;2755;118.3999481;33147;0
2022;7;16664;26;11;1;1;90204;5;8;3;0;161;200;0;70;0;0;0;0;213;0;0;644;81.46258545;33147;0
2022;7;16664;27;11;1;1;90204;5;8;3;0;152;60;0;60;0;0;0;0;144;0;0;416;60.83432007;33147;0
2022;7;16664;28;11;1;1;90204;5;8;3;0;500;200;80;50;14;35;0;0;500;0;160;1539;118.3999481;33147;0
2022;7;16664;29;11;1;1;90204;5;8;3;0;129;80;30;0;0;0;0;0;125;0;60;424;65.95559692;33147;0
2022;7;16716;14;11;2;2;100201;5;5;4;0;240;600;200;180;15;30;0;0;400;0;0;1665;460.9771118;49213;0
2022;7;16751;42;11;1;1;100601;7;3;3;0;0;0;0;0;0;30;0;0;0;0;0;30;200.9352264;14113;1
2022;7;16751;81;11;2;2;100601;7;3;3;0;40;0;30;0;0;0;0;0;0;0;30;100;146.9305267;14113;1
2022;7;16751;92;11;1;1;100601;7;3;3;0;0;0;150;2750;0;140;0;0;0;0;0;3040;171.3387909;14113;1
2022;7;16751;104;11;1;1;100601;7;3;3;0;14;0;0;0;0;20;0;0;30;0;6;70;95.57094574;14113;1
2022;7;16755;53;11;1;1;100703;5;7;3;0;378;10;0;0;3;0;0;0;344;0;164;899;513.7645874;13998;0
2022;7;16755;54;11;1;1;100703;5;7;3;0;732;350;0;0;30;0;0;0;1688;0;380;3180;275.9872437;13998;0
2022;7;16755;56;11;1;1;100703;5;7;3;0;205;0;0;0;15;0;0;0;1586;0;205;2011;185.0230103;13998;0
2022;7;16755;118;11;1;1;100703;5;7;3;0;781;340;0;100;0;0;0;0;1171;0;50;2442;323.1253357;13998;0
2022;7;16755;119;11;1;1;100703;5;7;3;0;72;50;0;0;0;0;0;0;238;0;50;410;198.4745178;13998;0
2022;7;16755;120;11;1;1;100703;5;7;3;0;321;50;58;0;0;0;0;0;512;0;145;1086;185.0230103;13998;0
2022;7;16755;121;11;1;1;100703;5;7;3;0;370;15;120;0;15;0;0;0;652;0;175;1347;215.6899872;13998;0
2022;7;16778;90;11;1;1;100208;5;6;1;0;0;0;0;0;0;0;0;0;0;0;25;25;135.4264374;14951;1
2022;7;16808;36;11;1;1;100313;5;8;4;0;197;93;0;225;16;0;0;0;233;0;54;818;68.04973602;14304;0
2022;7;16808;37;11;1;1;100313;5;8;4;0;150;15;0;0;0;0;0;0;518;0;0;683;124.7643509;14304;0
2022;7;16808;38;11;2;2;100313;5;8;4;0;129;40;0;198;0;0;0;0;230;0;0;597;143.9311066;14304;0
2022;7;16808;52;11;1;1;100313;5;8;4;0;0;400;0;0;0;0;0;0;0;0;0;400;112.5460281;14304;0
2022;7;16808;53;11;2;2;100313;5;8;4;0;300;50;0;772;20;0;0;0;720;0;0;1862;135.4264374;14304;0
2022;7;16808;55;11;1;1;100313;5;8;4;0;100;150;0;840;12;0;0;0;470;0;0;1572;135.4104462;14304;0
2022;7;16824;9;11;2;2;100107;5;7;1;0;608;1650;140;0;20;840;0;0;0;0;0;3258;513.7645874;14771;0
2022;7;16824;10;11;1;1;100107;5;7;1;0;358;1190;570;222;0;621;0;0;0;0;180;3141;141.1012878;14771;0
2022;7;16824;11;11;1;1;100107;5;7;1;0;55;0;0;0;0;0;0;0;25;0;3;83;151.3429413;14771;0
2022;7;16824;12;11;1;1;100107;5;7;1;0;777;650;261;0;0;530;0;0;664;0;4;2886;135.4264374;14771;0
2022;7;16824;92;11;1;1;100107;5;7;1;0;1077;1460;270;35;22;210;0;0;496;0;12;3582;275.9872437;14771;0
2022;7;16824;94;11;1;1;100107;5;7;1;0;170;255;105;0;10;0;15;0;102;0;62;719;135.4264374;14771;0
2022;7;16824;95;11;1;1;100107;5;7;1;0;394;720;680;370;50;0;0;0;500;0;58;2772;185.0230103;14771;0
2022;7;16824;96;11;1;1;100107;5;7;1;0;221;1215;200;316;18;114;25;0;130;0;248;2487;198.4745178;14771;0
2022;7;16835;22;11;1;1;100607;7;8;2;0;0;0;0;0;0;30;0;0;0;0;0;30;204.3351593;49109;0
2022;7;16835;24;11;2;2;100607;7;8;2;0;0;0;32;0;0;0;0;0;0;0;0;32;246.167511;49109;0
2022;7;16835;97;11;1;1;100607;7;8;2;0;24;0;1040;880;0;0;0;0;0;0;194;2138;117.003212;49109;0
2022;7;16835;97;11;3;3;100607;7;8;2;1380;0;0;0;0;0;0;0;0;0;0;12;1392;141.9034271;49109;0
2022;7;16835;99;11;1;1;100607;7;8;2;0;2;0;120;0;0;0;0;0;4;0;30;156;228.6905823;49109;0
2022;7;16835;100;11;1;1;100607;7;8;2;0;0;0;84;0;0;0;0;0;18;0;0;102;78.89737701;49109;0
2022;7;16835;102;11;1;2;100607;7;8;2;200;0;0;540;0;0;0;0;0;0;0;0;740;204.3351593;49109;0
2022;7;17024;65;11;2;1;110207;2;2;4;4500;1000;2300;300;1500;0;0;0;200;0;0;1200;11000;79.25471497;33610;0
2022;7;17031;8;11;2;1;110103;2;4;4;0;0;10000;10000;0;0;1000;0;0;0;600;8000;29600;254.5755768;34580;2
2022;7;17093;74;11;1;1;110111;2;7;4;0;15;0;0;0;0;0;0;160;0;0;0;175;81.45769501;34664;0
2022;7;17093;235;11;2;1;110111;2;7;4;0;15;0;0;0;0;0;0;120;0;0;0;135;40.58040237;34664;0
2022;7;17093;236;11;1;1;110111;2;7;4;0;0;8;0;0;0;0;0;220;200;0;0;428;36.41238785;34664;0
2022;7;17174;29;11;1;1;120702;5;5;4;0;50;170;35;0;20;0;0;0;0;0;0;275;537.9321289;50181;0
2022;7;17174;107;11;1;1;120702;5;5;4;0;80;900;0;0;0;0;0;9;84;0;60;1133;583.8115845;50181;0
2022;7;17218;12;11;1;1;120121;5;5;3;0;25;20;0;30;0;0;0;0;0;0;0;75;493.1529236;50247;0
2022;7;17218;73;11;1;1;120121;5;5;3;0;50;150;0;0;0;20;0;30;0;0;0;250;539.5281982;50247;0
2022;7;17218;88;11;2;2;120121;5;5;3;0;505;175;250;0;0;15;0;0;156;0;0;1101;493.1529236;50247;0
2022;7;17218;103;11;1;1;120121;5;5;3;0;231;410;25;0;10;50;0;0;212;0;100;1038;621.697876;50247;0
2022;7;17236;17;11;1;1;120302;7;4;1;0;0;0;0;0;0;0;0;0;24;0;30;54;666.8695068;31169;3
2022;7;17236;29;11;1;2;120302;7;4;1;1500;2500;0;90;1680;0;1000;0;0;0;0;50;6820;734.8878174;31169;3
2022;7;17260;33;11;1;2;120206;5;7;2;0;1125;2000;400;140;70;180;0;0;0;0;0;3915;335.2169189;31644;0
2022;7;17260;34;11;1;2;120206;5;7;2;0;290;250;0;0;20;80;0;0;0;0;10;650;238.3302917;31644;0
2022;7;17260;35;11;1;1;120206;5;7;2;800;1187;3500;700;2400;250;120;0;200;85;0;50;9292;338.5802002;31644;0
2022;7;17260;36;11;1;1;120206;5;7;2;0;640;2000;300;0;60;180;20;0;0;0;0;3200;238.3302917;31644;0
2022;7;17260;242;11;1;1;120206;5;7;2;0;306;520;300;120;50;30;0;0;0;0;0;1326;244.9689178;31644;0
2022;7;17260;245;11;1;1;120206;5;7;2;0;862;350;150;100;5;25;0;0;0;0;0;1492;335.2169189;31644;0
2022;7;17260;247;11;1;2;120206;5;7;2;0;505;400;100;100;15;50;0;0;0;0;0;1170;238.3302917;31644;0
2022;7;17260;248;11;1;1;120206;5;7;2;0;100;2000;80;0;5;250;0;0;0;0;0;2435;186.2134094;31644;0
2022;7;17284;3;11;1;1;120411;5;6;2;0;129;246;133;0;0;0;0;0;104;0;60;672;141.8190613;50197;0
2022;7;17284;26;11;1;1;120411;5;6;2;0;362;470;120;550;10;50;0;0;180;0;530;2272;186.2134094;50197;0
2022;7;17284;32;11;1;1;120411;5;6;2;0;97;200;220;0;9;0;0;0;0;0;265;791;187.3798981;50197;0
2022;7;17284;39;11;1;1;120411;5;6;2;0;229;205;80;0;0;0;0;0;132;0;240;886;119.7613678;50197;0
2022;7;17284;44;11;1;1;120411;5;6;2;8;36;200;110;200;0;0;0;0;0;0;180;734;119.7613678;50197;0
2022;7;17284;49;11;1;1;120411;5;6;2;0;324;278;300;0;35;50;0;24;249;0;200;1460;119.6368256;50197;0
2022;7;17284;56;11;1;1;120411;5;6;2;0;393;390;123;0;0;0;0;0;171;0;170;1247;244.9689178;50197;0
2022;7;17284;60;11;1;1;120411;5;6;2;0;984;1400;400;0;50;0;0;48;635;0;600;4117;186.2134094;50197;0
2022;7;17296;37;11;1;1;120606;7;8;4;0;9;0;0;0;5;0;0;0;668;0;43;725;263.083313;32760;0
2022;7;17296;38;11;2;2;120606;7;8;4;0;55;0;64;0;24;25;0;0;675;0;75;918;110.1961212;32760;0
2022;7;17296;39;11;1;1;120606;7;8;4;0;206;0;0;0;25;50;0;0;493;0;84;858;185.1871948;32760;0
2022;7;17296;39;11;8;8;120606;7;8;4;0;0;0;0;0;5;0;0;0;0;0;30;35;183.0092468;32760;0
2022;7;17296;40;11;1;1;120606;7;8;4;0;21;0;0;0;35;125;0;0;515;0;72;768;116.0882874;32760;0
2022;7;17296;87;11;1;1;120606;7;8;4;0;5;0;70;0;50;25;0;0;432;0;45;627;144.6913757;32760;0
2022;7;17296;87;11;4;4;120606;7;8;4;0;3;0;0;0;0;0;0;0;0;0;42;45;335.7019043;32760;0
2022;7;17296;88;11;1;1;120606;7;8;4;0;35;0;0;0;10;25;0;0;544;0;68;682;92.9601059;32760;0
2022;7;17296;89;11;1;1;120606;7;8;4;0;0;0;150;0;0;0;0;0;0;0;24;174;185.1871948;32760;0
2022;7;17296;90;11;1;1;120606;7;8;4;0;89;20;0;0;10;100;0;0;482;0;100;801;335.7019043;32760;0
2022;7;17312;38;11;1;1;120305;7;7;4;0;145;0;310;400;8;0;0;0;136;0;100;1099;110.1961212;31060;0
2022;7;17312;40;11;2;2;120305;7;7;4;0;0;0;0;0;0;0;0;0;0;0;50;50;215.4426727;31060;0
2022;7;17312;256;11;2;2;120305;7;7;4;0;0;0;0;0;0;0;0;0;0;0;25;25;142.385498;31060;0
2022;7;17312;257;11;1;1;120305;7;7;4;0;150;0;36;0;0;30;0;0;0;0;63;279;116.0882874;31060;0
2022;7;17312;258;11;1;1;120305;7;7;4;0;0;0;0;0;0;120;0;0;0;0;150;270;116.0882874;31060;0
2022;7;17312;268;11;1;1;120305;7;7;4;2500;0;0;0;18600;0;3500;0;0;0;0;80;24680;116.0882874;31060;0
2022;7;17312;269;11;2;2;120305;7;7;4;0;0;0;0;250;0;0;0;0;0;0;50;300;110.1961212;31060;0
2022;7;17312;271;11;1;1;120305;7;7;4;0;100;0;0;0;0;240;0;0;0;0;78;418;138.0079041;31060;0
2022;7;17318;109;11;1;2;120602;7;7;3;0;0;0;35;0;0;0;0;0;0;0;50;85;185.1871948;32614;0
2022;7;17318;110;11;1;1;120602;7;7;3;0;0;600;0;0;0;0;0;0;0;0;180;780;144.6913757;32614;0
2022;7;17318;111;11;1;1;120602;7;7;3;0;24;200;105;0;0;0;0;0;7;0;55;391;138.0079041;32614;0
2022;7;17318;112;11;1;1;120602;7;7;3;0;0;250;95;0;0;20;0;0;0;0;100;465;144.6913757;32614;0
2022;7;17318;283;11;1;1;120602;7;7;3;800;14;0;0;0;0;46;0;0;54;0;80;994;190.3455505;32614;0
2022;7;17318;284;11;1;1;120602;7;7;3;0;60;250;180;3300;60;200;0;0;202;0;120;4372;85.57597351;32614;0
2022;7;17318;285;11;1;1;120602;7;7;3;0;90;40;0;0;0;0;0;0;54;0;30;214;100.5267334;32614;0
2022;7;17318;286;11;1;1;120602;7;7;3;0;61;20;93;8000;0;90;0;0;65;0;22;8351;185.1871948;32614;0
2022;7;17341;86;11;2;2;130111;1;1;3;10;10;3000;2000;0;0;0;0;200;0;0;500;5720;571.9897461;10828;0
2022;7;17495;91;11;1;1;130402;1;5;1;32000;3120;28000;20000;4375;0;0;0;3880;0;0;7880;99255;635.9241943;9624;0
2022;7;17506;71;11;1;1;130705;1;5;4;0;26;6150;0;1440;0;0;0;800;0;0;3760;12176;264.2317505;9831;0
2022;7;17516;15;11;1;1;130901;4;4;4;0;0;250;0;0;5;0;0;15;0;0;0;270;287.5884399;45321;2
2022;7;17516;49;11;1;1;130901;4;4;4;0;0;0;0;0;5;8;0;0;0;0;0;13;239.4600677;45321;2
2022;7;17516;72;11;1;1;130901;4;4;4;0;60;220;0;0;0;0;0;6;0;0;0;286;225.2275848;45321;2
2022;7;17529;181;11;1;1;131202;1;7;1;0;700;1200;1500;0;0;0;0;240;0;0;0;3640;248.0991364;12044;0
2022;7;17529;182;11;1;1;131202;1;7;1;0;3;0;0;0;0;0;0;0;0;0;0;3;108.4031219;12044;0
2022;7;17529;183;11;1;1;131202;1;7;1;0;55;0;0;0;0;0;0;0;45;0;0;100;131.7053223;12044;0
2022;7;17529;183;11;3;1;131202;1;7;1;0;10;0;0;0;0;0;0;0;0;0;0;10;213.0039825;12044;0
2022;7;17545;34;11;1;1;130611;4;8;3;0;514;0;0;0;0;0;0;0;0;0;0;514;143.7870789;11491;0
2022;7;17545;99;11;1;1;130611;4;8;3;0;10;0;0;0;0;0;0;0;0;0;0;10;121.7084122;11491;0
2022;7;17545;101;11;1;1;130611;4;8;3;0;360;460;160;600;0;0;0;0;0;0;0;1580;143.7870789;11491;0
2022;7;17545;102;11;1;1;130611;4;8;3;0;0;2000;1000;0;35;0;0;0;2852;0;0;5887;284.8573608;11491;0
2022;7;17545;103;11;1;1;130611;4;8;3;0;2708;1460;800;800;24;0;0;0;2254;0;800;8846;197.4876251;11491;0
2022;7;17545;104;11;1;1;130611;4;8;3;0;300;2600;65;2860;0;0;0;0;1444;0;0;7269;536.3421631;11491;0
2022;7;17545;105;11;1;1;130611;4;8;3;0;2680;3000;1200;22800;450;0;0;0;14046;0;1690;45866;274.9278259;11491;0
2022;7;17545;106;11;1;1;130611;4;8;3;0;130;0;0;0;0;0;0;0;1560;0;70;1760;274.9278259;11491;0
2022;7;17566;157;11;1;1;130901;4;7;3;0;115;30;40;0;0;30;0;20;0;0;0;235;486.4718323;11576;0
2022;7;17566;159;11;1;1;130901;4;7;3;0;1045;2000;300;500;50;0;0;0;30;0;0;3925;250.4834595;11576;0
2022;7;17566;160;11;1;1;130901;4;7;3;0;10;42;0;0;0;0;0;15;0;0;0;67;187.6274414;11576;0
2022;7;17566;329;11;1;1;130901;4;7;3;8;60;6;0;0;0;0;0;10;160;0;0;244;244.0980988;11576;0
2022;7;17566;330;11;1;1;130901;4;7;3;8;58;364;0;0;0;0;0;0;0;0;50;480;536.3421631;11576;0
2022;7;17566;331;11;1;1;130901;4;7;3;0;35;70;0;0;50;0;0;0;8;0;0;163;872.3743896;11576;0
2022;7;17566;333;11;1;2;130901;4;7;3;0;42;203;30;0;0;0;0;0;96;0;100;471;191.1749268;11576;0
2022;7;17674;99;11;1;1;140117;1;5;4;10000;920;9000;1000;2000;0;0;0;1200;0;0;6208;30328;418.9666748;4299;0
2022;7;17777;126;11;1;1;140307;1;7;3;0;110;42;0;0;0;0;0;0;0;0;0;152;137.903595;3110;0
2022;7;17777;408;11;1;1;140307;1;7;3;0;1280;730;350;600;0;0;0;0;0;0;0;2960;177.970108;3110;0
2022;7;17777;412;11;1;1;140307;1;7;3;0;10000;15000;5500;12000;0;0;0;0;0;0;0;42500;177.970108;3110;0
2022;7;17783;303;11;2;2;140118;1;7;4;0;20;320;80;0;0;120;0;0;0;0;0;540;226.0344238;4384;0
2022;7;18404;37;11;1;1;150510;2;2;3;0;0;5000;5000;6000;0;0;0;0;0;0;0;16000;244.7206268;30396;0
2022;7;18509;9;11;1;1;150204;2;7;3;24000;0;10000;25000;22000;0;0;0;1500;0;0;1800;84300;193.0195007;16547;0
2022;7;18509;10;11;1;1;150204;2;7;3;0;0;0;0;500;0;0;0;280;0;0;0;780;95.52062988;16547;0
2022;7;18509;11;11;3;3;150204;2;7;3;12000;0;5000;17000;15000;0;0;0;500;0;0;1200;50700;193.0195007;16547;0
2022;7;18509;153;11;1;1;150204;2;7;3;0;600;180;350;0;0;0;0;400;0;0;0;1530;162.2783356;16547;0
2022;7;18524;3;11;1;1;150106;8;1;3;2000;1000;1200;2000;900;0;0;0;40;0;0;1200;8340;267.8433533;29923;0
2022;7;18535;21;11;1;1;150713;5;7;1;0;0;2000;120;0;0;0;0;0;0;0;0;2120;127.0033188;30151;0
2022;7;18535;22;11;1;1;150713;5;7;1;0;0;350;350;0;0;0;0;0;0;0;0;700;81.7598877;30151;0
2022;7;18535;23;11;1;1;150713;5;7;1;0;0;360;0;500;0;0;0;18;0;0;0;878;90.5236969;30151;0
2022;7;18535;24;11;1;2;150713;5;7;1;0;0;250;0;0;0;0;0;0;0;0;0;250;137.0001831;30151;0
2022;7;18535;113;11;1;1;150713;5;7;1;0;0;0;3000;3600;0;0;0;1200;0;0;0;7800;81.7598877;30151;0
2022;7;18535;115;11;1;1;150713;5;7;1;0;0;700;1000;0;0;0;0;0;0;0;0;1700;137.0001831;30151;0
2022;7;18535;116;11;2;2;150713;5;7;1;0;0;0;2500;1000;0;0;0;18;0;0;0;3518;56.27566147;30151;0
2022;7;18541;15;11;1;1;150715;5;8;2;0;800;1500;0;100;0;0;0;0;0;0;0;2400;187.3603821;30100;0
2022;7;18541;16;11;1;1;150715;5;8;2;0;195;80;0;0;0;0;0;0;0;0;0;275;151.0621643;30100;0
2022;7;18541;49;11;1;1;150715;5;8;2;0;610;500;0;140;0;0;0;0;0;0;40;1290;137.0001831;30100;0
2022;7;18563;25;11;1;1;151001;5;6;3;0;0;2000;0;60;0;0;0;360;0;0;0;2420;98.84708405;30221;0
2022;7;18563;69;11;1;1;151001;5;6;3;0;0;600;200;300;20;0;0;0;0;0;0;1120;137.0001831;30221;0
2022;7;18700;22;11;1;1;160401;7;5;2;0;0;0;0;0;0;0;0;0;0;0;30;30;284.5384827;8083;1
2022;7;18712;20;11;1;1;160605;7;5;3;0;300;0;0;9600;0;0;0;0;0;0;40;9940;284.5384827;8352;0
2022;7;18712;30;11;1;1;160605;7;5;3;0;1;0;0;0;0;0;0;0;0;0;0;1;407.67276;8352;0
2022;7;18712;48;11;1;1;160605;7;5;3;0;105;0;0;0;0;20;0;0;305;0;20;450;284.5384827;8352;0
2022;7;18712;57;11;1;1;160605;7;5;3;0;124;0;170;0;0;0;0;0;0;0;0;294;284.5384827;8352;0
2022;7;18718;7;11;1;1;160706;7;6;4;0;0;0;0;0;0;0;0;0;150;0;20;170;64.4397049;7322;1
2022;7;18718;27;11;1;4;160706;7;6;4;0;320;0;0;0;200;3500;0;0;1010;0;100;5130;74.25771332;7322;1
2022;7;18718;27;11;4;4;160706;7;6;4;0;0;0;0;0;90;800;0;0;1110;0;70;2070;174.7098236;7322;1
2022;7;18718;27;11;9;4;160706;7;6;4;0;0;0;0;0;0;0;0;0;300;0;20;320;174.7098236;7322;1
2022;7;18718;67;11;1;1;160706;7;6;4;0;14;0;0;0;40;4100;0;0;1506;0;100;5760;136.6767883;7322;1
2022;7;18718;86;11;1;2;160706;7;6;4;0;0;0;0;0;0;0;0;0;100;0;0;100;136.6767883;7322;1
2022;7;18718;96;11;1;1;160706;7;6;4;0;0;0;0;0;0;0;0;0;250;0;0;250;111.0574341;7322;1
2022;7;18718;105;11;1;1;160706;7;6;4;0;20;0;0;0;0;25;0;0;0;0;0;45;70.0451889;7322;1
2022;7;18719;29;11;1;2;160110;7;7;2;0;109;0;0;0;0;0;0;0;612;0;20;741;136.6767883;7903;0
2022;7;18719;30;11;1;4;160110;7;7;2;0;0;0;0;0;0;120;0;0;120;0;60;300;80.29658508;7903;0
2022;7;18719;30;11;3;3;160110;7;7;2;0;38;0;0;0;0;200;0;0;292;0;82;612;136.6767883;7903;0
2022;7;18719;30;11;4;4;160110;7;7;2;0;0;0;0;0;0;160;0;0;0;0;0;160;174.7098236;7903;0
2022;7;18719;31;11;1;1;160110;7;7;2;0;12;0;0;0;0;0;0;0;1447;0;76;1535;141.9396973;7903;0
2022;7;18719;31;11;4;4;160110;7;7;2;0;0;0;0;0;0;0;0;0;0;0;40;40;174.7098236;7903;0
2022;7;18719;32;11;2;1;160110;7;7;2;0;0;0;0;0;0;40;0;0;240;0;0;280;174.7098236;7903;0
2022;7;18719;32;11;4;4;160110;7;7;2;0;25;0;0;0;0;0;0;0;420;0;25;470;209.8539276;7903;0
2022;7;18719;145;11;1;2;160110;7;7;2;0;53;0;0;0;0;100;0;0;400;0;20;573;111.0574341;7903;0
2022;7;18719;146;11;1;1;160110;7;7;2;0;0;0;0;0;0;0;0;0;400;0;0;400;80.29658508;7903;0
2022;7;18719;147;11;1;1;160110;7;7;2;0;56;0;0;0;0;0;0;0;2705;0;0;2761;139.838028;7903;0
2022;7;18719;147;11;6;6;160110;7;7;2;0;0;0;0;0;0;0;0;0;0;0;30;30;218.7850189;7903;0
2022;7;18727;38;11;1;1;160303;7;8;2;0;0;0;0;0;0;0;0;0;0;0;15;15;111.2352524;7350;0
2022;7;18727;39;11;1;2;160303;7;8;2;0;45;0;0;0;0;100;0;0;108;0;0;253;74.25771332;7350;0
2022;7;18727;112;11;1;1;160303;7;8;2;0;30;0;0;0;0;0;0;0;601;0;36;667;205.8148346;7350;0
2022;7;18727;113;11;1;1;160303;7;8;2;0;0;0;0;0;20;0;0;0;49;0;0;69;96.96844482;7350;0
2022;7;18727;114;11;1;1;160303;7;8;2;0;0;0;0;0;0;0;0;0;80;0;30;110;209.8539276;7350;0
2022;7;18727;115;11;1;1;160303;7;8;2;0;0;0;0;11;0;0;0;0;46;0;0;57;218.7850189;7350;0
2022;7;18727;116;11;1;1;160303;7;8;2;0;0;0;0;0;2;0;0;0;101;0;18;121;205.8148346;7350;0
2022;7;18727;117;11;1;1;160303;7;8;2;0;0;0;0;0;0;0;0;0;0;0;20;20;209.8539276;7350;0
2022;7;18755;93;11;1;1;160401;7;7;4;0;0;0;0;0;0;0;0;0;60;0;19;79;136.6767883;8089;0
2022;7;18755;94;11;1;1;160401;7;7;4;0;25;0;15;150;15;0;0;0;728;0;90;1023;174.7098236;8089;0
2022;7;18755;269;11;1;1;160401;7;7;4;0;38;0;0;0;0;0;0;0;441;0;55;534;74.25771332;8089;0
2022;7;18755;270;11;1;2;160401;7;7;4;0;8;0;0;0;0;0;0;0;378;0;0;386;174.7098236;8089;0
2022;7;18755;271;11;1;1;160401;7;7;4;0;0;0;0;0;0;0;0;0;447;0;35;482;88.61141968;8089;0
2022;7;18755;272;11;1;1;160401;7;7;4;0;0;0;0;0;8;100;0;0;453;0;0;561;110.3726044;8089;0
2022;7;18766;39;11;1;1;160102;7;7;4;0;0;0;0;0;0;20;0;0;0;0;48;68;174.7098236;8010;0
2022;7;18766;40;11;1;1;160102;7;7;4;0;0;0;0;0;0;0;0;0;0;0;49;49;80.29658508;8010;0
2022;7;18766;132;11;1;1;160102;7;7;4;0;0;0;0;0;0;0;0;0;220;0;15;235;74.25771332;8010;0
2022;7;18766;133;11;1;1;160102;7;7;4;0;0;0;0;0;0;0;0;0;80;0;24;104;111.0574341;8010;0
2022;7;18766;135;11;1;1;160102;7;7;4;0;0;0;0;0;0;0;0;0;0;0;10;10;64.4397049;8010;0
2022;7;18766;136;11;1;1;160102;7;7;4;0;0;0;0;0;0;0;0;0;80;0;0;80;136.6767883;8010;0
2022;7;18773;37;11;1;2;160305;7;8;3;0;0;0;0;0;0;200;0;0;0;0;0;200;174.7098236;7368;0
2022;7;18773;37;11;9;9;160305;7;8;3;0;0;0;0;0;0;0;0;0;0;0;40;40;124.2954254;7368;0
2022;7;18773;39;11;1;1;160305;7;8;3;0;0;0;0;0;0;0;0;0;1600;0;0;1600;205.8148346;7368;0
2022;7;18773;98;11;1;1;160305;7;8;3;0;0;0;0;0;0;0;0;0;480;0;60;540;218.7850189;7368;0
2022;7;18773;99;11;1;1;160305;7;8;3;0;0;0;0;0;0;0;0;0;400;0;50;450;136.6767883;7368;0
2022;7;18773;100;11;1;1;160305;7;8;3;0;0;0;0;0;0;0;0;0;283;0;50;333;136.6767883;7368;0
2022;7;18773;101;11;1;1;160305;7;8;3;0;0;0;0;0;0;0;0;0;283;0;50;333;136.6767883;7368;0
2022;7;18790;127;11;1;1;170101;7;3;2;0;250;0;0;0;0;900;0;0;0;0;0;1150;9.615737915;46178;0
2022;7;18840;68;11;1;1;170102;7;5;3;0;0;0;0;0;0;10;0;0;0;0;0;10;168.9045258;39015;1
2022;7;18840;117;11;1;1;170102;7;5;3;0;3;0;0;0;0;0;0;0;0;0;0;3;157.4310455;39015;1
2022;7;18844;13;11;2;2;170302;7;5;3;0;730;0;0;0;0;250;0;0;0;0;42;1022;246.735672;39066;1
2022;7;18844;80;11;1;1;170302;7;5;3;0;300;0;0;180;0;480;0;0;0;0;27;987;270.4456177;39066;1
2022;7;18844;89;11;2;2;170302;7;5;3;0;1495;0;400;2000;150;2560;0;0;0;0;110;6715;246.735672;39066;1
2022;7;18862;79;11;1;1;170204;7;8;1;0;0;0;0;0;0;0;0;0;0;0;12;12;54.71880722;38909;0
2022;7;18904;121;11;1;2;180101;3;3;2;0;0;0;50;0;0;60;0;30;0;0;0;140;160.4336548;43862;0
