AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,CODINFOR,UBIGEO,DOMINIO,ESTRATO,PERIODO,P2400A,P2400B,P2400C,P2400D,P2400E,P2400F,P2400G,P2400H,P2400I,P2400J,P2400K,P2400L,P2400M,FACTORA07,NCONGLOME,SUB_CONGLOME
2022,07,019040,263,11,01,01,180106,6,7,1,0,21,15,15,0,0,0,0,100,0,0,0,151,188.420639038086,043985,00
2022,07,019040,264,11,01,01,180106,6,7,1,0,40,1500,200,0,0,0,0,150,0,0,0,1890,93.1313705444336,043985,00
2022,07,019040,267,11,01,01,180106,6,7,1,0,242,200,50,500,20,0,0,80,0,0,140,1232,26.0608921051025,043985,00
2022,07,019040,268,11,01,01,180106,6,7,1,0,1,45,18,0,0,0,0,20,0,0,0,84,16.2184429168701,043985,00
2022,07,019040,269,11,01,01,180106,6,7,1,0,300,500,600,500,0,0,0,80,0,8,0,1988,196.921951293945,043985,00
2022,07,019101,032,11,01,01,190105,5,5,3,0,8000,0,0,1290,0,150,0,0,0,0,0,9440,448.291198730469,016091,00
2022,07,019101,155,11,01,01,190105,5,5,3,1000,200,0,0,2436,40,150,0,0,0,0,848,4674,413.911315917969,016091,00
2022,07,019115,006,11,01,01,190308,7,5,1,0,0,0,0,0,25,500,0,0,0,0,200,725,116.834205627441,049351,00
2022,07,019115,016,11,01,01,190308,7,5,1,0,0,0,36,0,20,300,0,0,0,0,60,416,95.4862442016602,049351,00
2022,07,019115,055,11,01,01,190308,7,5,1,0,0,0,80,0,20,0,0,0,0,0,0,100,118.17537689209,049351,00
2022,07,019116,053,11,01,01,190306,7,5,1,0,90,160,65,180,5,0,0,0,0,0,50,550,95.4862442016602,016281,01
2022,07,019116,067,11,01,01,190306,7,5,1,0,45,100,44,270,0,200,0,0,0,0,66,725,131.195785522461,016281,01
2022,07,019139,009,11,01,01,190107,5,7,4,0,1060,6300,2000,480,150,1080,0,0,252,0,264,11586,82.3592224121094,016135,00
2022,07,019139,010,11,01,01,190107,5,7,4,0,224,8000,4000,0,480,7040,20,0,210,0,200,20174,116.670738220215,016135,00
2022,07,019139,011,11,01,01,190107,5,7,4,0,198,0,1000,0,62,200,0,0,60,0,8,1528,33.0679244995117,016135,00
2022,07,019139,124,11,01,01,190107,5,7,4,700,795,2400,170,240,130,500,0,0,50,0,30,5015,108.77271270752,016135,00
2022,07,019139,125,11,01,01,190107,5,7,4,0,1110,4000,1000,0,42,500,0,0,520,0,100,7272,43.9679107666016,016135,00
2022,07,019139,126,11,01,01,190107,5,7,4,0,225,700,0,0,0,250,0,0,8,0,0,1183,200.355575561523,016135,00
2022,07,019139,127,11,01,01,190107,5,7,4,0,2,180,105,0,0,0,0,0,10,0,45,342,100.022560119629,016135,00
2022,07,019139,128,11,01,01,190107,5,7,4,0,0,404,97,0,18,95,0,0,0,0,0,614,163.478286743164,016135,00
2022,07,019141,009,11,01,01,190113,5,7,4,0,64,40,60,0,0,20,0,0,141,0,0,325,26.1067008972168,016039,00
2022,07,019141,012,11,01,01,190113,5,7,4,0,210,400,300,48,0,40,0,0,15,0,60,1073,77.3018646240234,016039,00
2022,07,019141,164,11,02,02,190113,5,7,4,0,148,50,0,0,0,0,0,0,160,0,0,358,25.675256729126,016039,00
2022,07,019142,005,11,01,01,190102,5,8,1,0,15,0,0,105,0,0,0,0,120,0,15,255,31.358980178833,016113,00
2022,07,019142,006,11,01,01,190102,5,8,1,0,110,1410,0,0,0,240,0,0,0,0,80,1840,82.3592224121094,016113,00
2022,07,019142,007,11,01,01,190102,5,8,1,0,1416,1200,500,270,0,300,0,0,0,0,0,3686,33.0679244995117,016113,00
2022,07,019142,008,11,01,01,190102,5,8,1,0,14,40,0,0,0,28,0,0,36,0,0,118,28.0197772979736,016113,00
2022,07,019142,009,11,01,01,190102,5,8,1,0,241,1150,230,0,0,600,0,0,138,0,0,2359,87.3056869506836,016113,00
2022,07,019142,017,11,01,01,190102,5,8,1,0,88,2550,960,1840,0,840,0,0,252,0,200,6730,82.3592224121094,016113,00
2022,07,019142,018,11,01,01,190102,5,8,1,0,186,520,224,270,0,0,0,0,650,0,10,1860,87.3056869506836,016113,00
2022,07,019142,020,11,01,02,190102,5,8,1,0,46,380,110,0,0,10,0,0,130,0,0,676,43.3853607177734,016113,00
2022,07,019174,125,11,01,01,190301,7,7,2,0,14,0,20,500,0,300,0,0,0,0,120,954,41.9427490234375,016227,00
2022,07,019174,128,11,02,02,190301,7,7,2,500,0,2800,930,0,860,1200,0,0,0,0,70,6360,103.762641906738,016227,00
2022,07,019174,293,11,01,02,190301,7,7,2,250,0,200,70,0,0,0,0,0,0,0,32,552,29.9145851135254,016227,00
2022,07,019174,295,11,01,01,190301,7,7,2,4600,0,7200,8000,900,0,0,0,0,0,0,80,20780,111.296882629395,016227,00
2022,07,019174,298,11,01,01,190301,7,7,2,0,350,500,630,100,0,10,0,0,0,0,0,1590,95.4155197143555,016227,00
2022,07,019284,098,11,02,02,200608,1,5,2,500,210,1500,0,0,0,0,0,225,0,0,160,2595,536.912231445313,001071,00
2022,07,019284,115,11,01,01,200608,1,5,2,0,14,1000,125,0,0,0,0,42,0,0,240,1421,515.123596191406,001071,00
2022,07,019300,012,11,01,01,200401,1,3,4,0,0,0,0,0,0,0,0,200,0,0,0,200,345.880554199219,002568,00
2022,07,019300,048,11,01,01,200401,1,3,4,0,0,0,0,0,0,0,0,190,0,0,0,190,443.169677734375,002568,00
2022,07,019300,066,11,01,01,200401,1,3,4,0,0,0,0,0,0,0,0,600,38,0,0,638,498.396087646484,002568,00
2022,07,019300,102,11,01,01,200401,1,3,4,0,36,2035,240,4140,60,0,0,3720,20,0,990,11241,515.123596191406,002568,00
2022,07,019337,064,11,01,01,200109,1,4,3,0,50,800,500,0,0,50,0,200,0,0,0,1600,515.123596191406,001801,01
2022,07,019337,078,11,01,01,200109,1,4,3,0,48,680,466,600,0,0,0,132,0,0,150,2076,447.063079833984,001801,01
2022,07,019337,107,11,01,01,200109,1,4,3,0,0,790,0,75,0,0,0,48,0,0,65,978,321.647827148438,001801,01
2022,07,019337,107,11,02,02,200109,1,4,3,1100,1380,6520,800,3370,0,100,0,760,0,0,1250,15280,498.396087646484,001801,01
2022,07,019337,120,11,01,01,200109,1,4,3,0,22,344,22,0,0,0,0,90,0,0,0,478,345.880554199219,001801,01
2022,07,019371,053,11,01,01,200501,1,3,1,0,0,0,0,0,0,0,0,0,0,0,25,25,321.647827148438,044819,00
2022,07,019376,050,11,01,01,200605,1,4,1,0,0,1000,0,245,1300,750,0,200,0,0,0,3495,228.715591430664,001076,00
2022,07,019405,062,11,01,01,200202,1,7,2,0,95,300,70,64,20,0,0,0,174,0,0,723,192.04508972168,002305,00
2022,07,019405,064,11,01,01,200202,1,7,2,0,175,0,0,0,12,0,0,0,245,0,0,432,210.398864746094,002305,00
2022,07,019405,217,11,01,01,200202,1,7,2,0,245,360,50,350,45,0,0,0,360,0,0,1410,184.015594482422,002305,00
2022,07,019405,218,11,01,01,200202,1,7,2,200,160,1800,500,248,0,0,0,0,48,0,33,2989,482.352386474609,002305,00
2022,07,019405,225,11,01,01,200202,1,7,2,0,146,1200,400,315,0,0,0,0,50,0,110,2221,103.420356750488,002305,00
2022,07,019405,226,11,01,01,200202,1,7,2,200,170,0,200,225,20,0,0,0,330,0,28,1173,186.852722167969,002305,00
2022,07,019405,227,11,01,01,200202,1,7,2,0,670,2500,1800,1800,300,250,0,0,190,0,0,7510,186.852722167969,002305,00
2022,07,019408,087,11,01,01,200409,1,7,1,0,255,500,0,0,0,0,0,0,964,0,150,1869,186.852722167969,002600,00
2022,07,019408,097,11,01,01,200409,1,7,1,0,415,570,35,0,0,0,0,0,235,0,36,1291,192.04508972168,002600,00
2022,07,019408,158,11,01,01,200409,1,7,1,0,146,600,42,50,0,0,0,0,0,0,49,887,157.369995117188,002600,00
2022,07,019408,159,11,01,01,200409,1,7,1,0,291,1250,0,293,0,0,0,0,155,0,45,2034,210.398864746094,002600,00
2022,07,019408,196,11,01,01,200409,1,7,1,0,750,360,120,300,25,0,0,0,260,0,104,1919,186.852722167969,002600,00
2022,07,019408,201,11,01,01,200409,1,7,1,100,384,700,0,300,0,0,0,0,308,0,75,1867,482.352386474609,002600,00
2022,07,019408,235,11,01,01,200409,1,7,1,0,250,65,0,0,0,0,0,0,0,0,20,335,371.400299072266,002600,00
2022,07,019408,244,11,01,01,200409,1,7,1,0,1027,1320,200,0,0,0,0,0,521,0,120,3188,186.852722167969,002600,00
2022,07,019420,010,11,01,01,200206,4,7,3,0,196,0,0,0,0,0,0,0,90,0,0,286,300.232879638672,002288,00
2022,07,019420,011,11,01,01,200206,4,7,3,0,227,40,20,0,5,0,0,0,273,0,40,605,179.794479370117,002288,00
2022,07,019420,012,11,01,01,200206,4,7,3,0,155,50,10,0,0,0,0,0,180,0,0,395,300.232879638672,002288,00
2022,07,019420,014,11,01,01,200206,4,7,3,0,24,65,0,0,0,0,0,0,100,0,0,189,147.331314086914,002288,00
2022,07,019420,152,11,01,01,200206,4,7,3,0,778,1248,40,490,60,0,0,0,680,0,210,3506,347.708587646484,002288,00
2022,07,019420,153,11,01,01,200206,4,7,3,0,1516,480,100,0,20,0,0,0,568,0,0,2684,179.794479370117,002288,00
2022,07,019420,154,11,01,02,200206,4,7,3,0,2150,1025,0,0,20,0,0,0,1500,0,0,4695,378.061981201172,002288,00
2022,07,019420,155,11,01,01,200206,4,7,3,0,845,1000,0,920,40,0,0,0,720,0,135,3660,309.856597900391,002288,00
2022,07,019421,025,11,01,01,200304,4,8,4,0,0,960,0,418,24,32,0,0,0,0,25,1459,297.106262207031,002442,00
2022,07,019421,027,11,01,01,200304,4,8,4,0,17,100,100,150,0,0,0,0,80,0,0,447,309.856597900391,002442,00
2022,07,019421,028,11,01,01,200304,4,8,4,0,18,0,60,160,10,0,0,0,0,0,80,328,262.314239501953,002442,00
2022,07,019421,088,11,01,01,200304,4,8,4,0,0,0,0,0,6,0,0,0,0,0,0,6,119.515930175781,002442,00
2022,07,019421,090,11,01,01,200304,4,8,4,0,9,0,0,0,0,0,0,0,0,0,0,9,196.977462768555,002442,00
2022,07,019421,091,11,01,01,200304,4,8,4,0,26,50,50,0,0,0,0,0,20,0,0,146,347.708587646484,002442,00
2022,07,019421,092,11,01,01,200304,4,8,4,0,2,90,38,0,8,0,0,0,0,0,0,138,179.794479370117,002442,00
2022,07,019421,093,11,01,01,200304,4,8,4,0,15,8,20,120,12,0,0,0,0,0,0,175,96.8231506347656,002442,00
2022,07,019459,051,11,01,01,210101,6,2,1,0,117,30,0,0,0,10,0,0,726,0,30,913,738.358154296875,040807,00
2022,07,019460,172,11,01,01,210101,6,2,3,0,120,120,0,0,8,0,0,0,70,0,40,358,124.486968994141,040871,00
2022,07,019469,098,11,01,01,211105,6,2,2,0,114,0,0,50,0,50,0,0,0,0,30,244,471.046203613281,040024,00
2022,07,019484,063,11,01,02,210501,6,5,4,0,30,12,50,0,0,0,0,0,0,0,50,142,1447.54748535156,041117,01
2022,07,019529,013,11,01,01,210403,6,5,3,0,369,90,0,0,0,0,0,0,380,0,50,889,559.683898925781,041414,00
2022,07,019529,031,11,01,01,210403,6,5,3,0,140,0,0,0,0,0,0,0,160,0,45,345,984.467956542969,041414,00
2022,07,019529,075,11,01,01,210403,6,5,3,0,18,0,0,0,0,0,0,0,30,0,0,48,606.151123046875,041414,00
2022,07,019544,003,11,02,01,210503,6,6,1,0,174,0,70,0,0,20,0,0,80,0,150,494,196.392807006836,041218,02
2022,07,019544,008,11,01,01,210503,6,6,1,0,132,3,0,0,0,0,0,0,270,0,10,415,551.543029785156,041218,02
2022,07,019544,020,11,01,01,210503,6,6,1,0,680,290,0,0,40,100,0,0,960,0,90,2160,336.325805664063,041218,02
2022,07,019544,041,11,01,01,210503,6,6,1,0,75,250,170,0,20,0,0,0,50,0,50,615,182.691909790039,041218,02
2022,07,019544,049,11,01,01,210503,6,6,1,0,108,0,0,0,0,0,0,0,120,0,0,228,336.325805664063,041218,02
2022,07,019544,058,11,01,01,210503,6,6,1,0,575,0,0,0,0,0,0,0,255,0,180,1010,231.958511352539,041218,02
2022,07,019544,064,11,02,04,210503,6,6,1,0,64,0,0,0,0,60,0,0,80,0,120,324,191.707565307617,041218,02
2022,07,019560,024,11,01,01,210701,6,7,3,0,1525,0,0,80,0,0,0,0,168,0,90,1863,223.704788208008,039909,00
2022,07,019560,101,11,01,01,210701,6,7,3,0,164,50,48,0,20,20,0,0,492,0,170,964,187.621002197266,039909,00
2022,07,019560,102,11,01,01,210701,6,7,3,0,36,45,0,0,0,0,0,0,20,8,0,109,187.621002197266,039909,00
2022,07,019560,105,11,01,01,210701,6,7,3,1300,350,100,0,0,0,0,0,0,0,0,470,2220,187.621002197266,039909,00
2022,07,019569,029,11,01,01,210406,6,7,4,2200,313,0,60,0,0,100,0,0,252,0,300,3225,551.543029785156,041355,00
2022,07,019569,032,11,02,01,210406,6,7,4,0,1320,2040,0,1050,30,272,0,0,280,0,760,5752,223.704788208008,041355,00
2022,07,019569,348,11,02,02,210406,6,7,4,300,150,0,0,0,12,0,0,0,70,0,0,532,189.147857666016,041355,00
2022,07,019569,350,11,02,01,210406,6,7,4,200,75,0,0,0,0,0,0,0,49,0,60,384,189.147857666016,041355,00
2022,07,019569,352,11,01,02,210406,6,7,4,0,33,0,0,0,0,0,0,0,12,0,20,65,181.936080932617,041355,00
2022,07,019570,081,11,02,02,210301,6,8,2,0,40,0,0,0,0,10,0,0,204,0,10,264,231.958511352539,039151,00
2022,07,019570,084,11,01,02,210301,6,8,2,0,237,60,0,0,0,160,0,0,1296,0,134,1887,298.857269287109,039151,00
2022,07,019570,086,11,01,01,210301,6,8,2,0,25,0,0,0,0,20,0,0,360,0,108,513,223.704788208008,039151,00
2022,07,019597,029,11,02,02,210401,6,7,1,0,137,50,33,0,7,20,0,0,0,0,150,397,223.704788208008,041322,00
2022,07,019597,147,11,02,02,210401,6,7,1,0,278,0,0,0,30,0,0,0,0,0,170,478,191.707565307617,041322,00
2022,07,019597,148,11,01,01,210401,6,7,1,0,45,0,0,0,0,0,0,0,0,0,50,95,231.958511352539,041322,00
2022,07,019597,151,11,01,01,210401,6,7,1,0,72,0,0,0,5,0,0,0,40,0,32,149,182.691909790039,041322,00
2022,07,019597,153,11,01,01,210401,6,7,1,0,34,12,20,0,6,0,0,0,60,0,30,162,154.759963989258,041322,00
2022,07,019597,155,11,02,02,210401,6,7,1,0,50,60,50,0,20,6,0,0,160,0,60,406,171.626571655273,041322,00
2022,07,019602,030,11,01,01,210702,6,7,3,0,300,0,0,150,0,80,0,240,80,0,640,1490,336.325805664063,039934,00
2022,07,019602,031,11,02,01,210702,6,7,3,0,235,0,0,90,0,0,0,0,80,0,400,805,160.758834838867,039934,00
2022,07,019602,161,11,01,01,210702,6,7,3,100,300,0,0,0,0,60,0,0,180,0,382,1022,738.97705078125,039934,00
2022,07,019602,162,11,01,01,210702,6,7,3,0,345,0,0,0,0,0,0,0,50,0,375,770,187.621002197266,039934,00
2022,07,019602,163,11,01,01,210702,6,7,3,0,665,0,0,0,0,0,0,0,30,0,530,1225,168.238388061523,039934,00
2022,07,019602,164,11,01,01,210702,6,7,3,2500,700,50,0,0,0,0,0,0,0,0,740,3990,564.58251953125,039934,00
2022,07,019602,167,11,02,02,210702,6,7,3,200,198,0,0,0,0,0,0,0,170,0,260,828,191.707565307617,039934,00
2022,07,019602,168,11,01,01,210702,6,7,3,0,190,15,0,0,0,0,0,100,30,0,308,643,196.392807006836,039934,00
2022,07,019611,085,11,01,01,211303,6,7,2,0,710,0,0,0,0,0,0,0,85,0,15,810,738.97705078125,041538,00
2022,07,019611,086,11,01,01,211303,6,7,2,0,300,0,50,0,0,120,0,0,260,0,0,730,225.299057006836,041538,00
2022,07,019611,087,11,01,02,211303,6,7,2,0,93,0,0,0,0,0,0,0,240,0,0,333,149.968902587891,041538,00
2022,07,019611,087,11,02,02,211303,6,7,2,0,50,0,25,0,6,0,0,0,150,0,0,231,336.325805664063,041538,00
2022,07,019611,088,11,01,01,211303,6,7,2,0,0,0,0,0,4,0,0,0,0,0,35,39,128.503982543945,041538,00
2022,07,019611,197,11,02,02,211303,6,7,2,0,160,0,48,0,0,0,0,0,216,8,0,432,171.626571655273,041538,00
2022,07,019611,198,11,01,01,211303,6,7,2,0,68,0,0,40,0,0,0,0,0,0,28,136,160.758834838867,041538,00
2022,07,019611,199,11,02,02,211303,6,7,2,0,600,550,55,0,0,0,0,0,240,0,300,1745,168.238388061523,041538,00
2022,07,019624,114,11,01,01,220101,7,3,1,0,0,0,0,0,0,0,0,0,0,0,17,17,150.725280761719,045168,00
2022,07,019647,074,11,01,01,220804,7,4,1,0,0,0,480,0,0,0,0,0,0,0,28,508,139.430541992188,008493,02
2022,07,019647,105,11,01,01,220804,7,4,1,0,0,0,0,0,0,0,0,0,0,0,10,10,121.1337890625,008493,02
2022,07,019659,069,11,01,01,220801,7,4,3,0,6,31,0,0,0,0,0,0,0,0,0,37,392.392547607422,045164,00
2022,07,019684,015,11,02,02,220801,7,4,4,0,0,0,0,0,0,0,0,0,0,0,1,1,485.789703369141,008567,02
2022,07,019684,068,11,01,01,220801,7,4,4,0,600,8000,8000,1000,0,600,0,0,550,0,5220,23970,539.480773925781,008567,02
2022,07,019692,034,11,01,01,220304,7,7,4,0,50,0,0,0,0,0,0,0,0,0,40,90,146.170867919922,008928,00
2022,07,019692,035,11,01,01,220304,7,7,4,0,0,0,300,0,60,150,0,0,63,0,125,698,140.139266967773,008928,00
2022,07,019692,036,11,01,01,220304,7,7,4,0,36,0,70,0,100,50,0,0,63,0,45,364,148.309631347656,008928,00
2022,07,019692,140,11,01,01,220304,7,7,4,0,0,2000,1000,2000,50,120,0,0,0,0,0,5170,140.139266967773,008928,00
2022,07,019692,141,11,01,01,220304,7,7,4,0,80,0,200,500,24,300,0,0,40,0,150,1294,113.390403747559,008928,00
2022,07,019692,141,11,03,03,220304,7,7,4,0,0,0,0,300,6,100,0,0,0,0,30,436,84.5716094970703,008928,00
2022,07,019692,142,11,01,02,220304,7,7,4,0,0,500,200,1800,24,200,0,0,0,0,45,2769,123.351165771484,008928,00
2022,07,019692,143,11,01,01,220304,7,7,4,0,0,0,0,2000,0,350,0,0,0,0,0,2350,140.139266967773,008928,00
2022,07,019692,144,11,01,01,220304,7,7,4,0,0,0,0,0,0,0,0,0,0,0,15,15,112.41081237793,008928,00
2022,07,019712,110,11,01,01,220301,7,7,2,0,20,0,0,0,0,0,0,0,0,0,15,35,140.139266967773,008912,00
2022,07,019712,111,11,02,02,220301,7,7,2,0,19,0,0,0,0,0,0,0,150,0,10,179,96.1534652709961,008912,00
2022,07,019712,113,11,01,01,220301,7,7,2,0,2700,2000,80,2000,0,0,0,0,0,0,0,6780,133.703231811523,008912,00
2022,07,019712,229,11,01,01,220301,7,7,2,0,120,0,0,0,0,0,0,0,0,0,20,140,148.309631347656,008912,00
2022,07,019712,230,11,01,01,220301,7,7,2,0,48,0,0,0,50,150,0,0,505,0,0,753,146.170867919922,008912,00
2022,07,019712,233,11,01,01,220301,7,7,2,0,0,0,0,0,0,0,0,0,0,0,35,35,133.703231811523,008912,00
2022,07,019712,234,11,01,01,220301,7,7,2,0,1700,2000,300,3000,500,250,0,0,108,0,244,8102,192.5546875,008912,00
2022,07,019714,053,11,01,01,220104,7,8,2,0,0,0,0,200,0,200,0,0,20,0,82,502,148.309631347656,008765,00
2022,07,019714,054,11,01,01,220104,7,8,2,0,2,0,0,0,15,300,0,0,20,0,173,510,229.963928222656,008765,00
2022,07,019714,055,11,01,01,220104,7,8,2,429,50,500,200,0,0,60,0,0,0,0,20,1259,229.963928222656,008765,00
2022,07,019714,112,11,01,01,220104,7,8,2,0,0,650,0,0,0,350,0,0,12,0,100,1112,229.963928222656,008765,00
2022,07,019714,115,11,01,01,220104,7,8,2,0,5,0,0,0,0,50,0,0,0,0,60,115,123.351165771484,008765,00
2022,07,019714,118,11,01,01,220104,7,8,2,0,0,210,180,500,50,920,0,0,8,0,250,2118,148.309631347656,008765,00
2022,07,019714,119,11,01,01,220104,7,8,2,0,0,1000,0,1000,50,150,0,0,24,0,50,2274,140.139266967773,008765,00
2022,07,019714,122,11,01,01,220104,7,8,2,0,0,0,0,0,20,50,0,0,16,0,15,101,112.41081237793,008765,00
2022,07,019747,055,11,01,01,220901,7,2,2,0,33,0,500,0,0,0,0,0,0,0,0,533,57.0417175292969,009409,00
2022,07,019748,035,11,01,01,220910,7,2,4,0,0,0,0,0,100,22,0,0,0,0,0,122,57.0417175292969,009367,02
2022,07,019772,026,11,01,01,220701,7,5,3,0,0,0,1080,0,0,260,0,0,0,0,0,1340,553.000610351563,009323,00
2022,07,019772,099,11,01,01,220701,7,5,3,0,860,45,0,0,0,70,0,0,0,0,0,975,489.894805908203,009323,00
2022,07,019773,040,11,01,01,220701,7,5,4,0,8000,3600,2000,1000,500,0,0,0,0,0,7500,22600,155.362182617188,009328,00
2022,07,019773,075,11,04,04,220701,7,5,4,0,50,300,200,325,0,400,0,0,0,0,50,1325,155.362182617188,009328,00
2022,07,019773,093,11,02,02,220701,7,5,4,0,240,676,0,760,52,97,0,0,0,0,1100,2925,154.502563476563,009328,00
2022,07,019773,128,11,01,01,220701,7,5,4,0,85,112,71,0,0,0,0,0,0,0,0,268,76.0556259155273,009328,00
2022,07,019804,024,11,01,01,220912,7,6,3,0,10,0,0,0,0,0,0,0,0,0,0,10,113.390403747559,009549,00
2022,07,019804,024,11,03,03,220912,7,6,3,0,0,0,90,504,0,90,0,0,0,0,30,714,192.5546875,009549,00
2022,07,019804,077,11,01,01,220912,7,6,3,0,0,0,0,0,0,30,0,0,0,0,0,30,113.390403747559,009549,00
2022,07,019804,104,11,01,03,220912,7,6,3,0,93,0,120,0,0,0,0,0,0,0,38,251,70.1581726074219,009549,00
2022,07,019804,130,11,01,01,220912,7,6,3,0,2,15,12,0,0,0,0,0,0,0,45,74,112.41081237793,009549,00
2022,07,019821,041,11,01,01,220205,7,7,3,0,90,0,0,0,0,44,0,0,40,0,28,202,146.170867919922,009234,00
2022,07,019821,042,11,01,01,220205,7,7,3,0,12,0,100,0,0,0,0,0,0,0,15,127,101.267738342285,009234,00
2022,07,019821,043,11,01,01,220205,7,7,3,0,0,0,300,0,0,100,0,0,10,0,20,430,148.309631347656,009234,00
2022,07,019821,131,11,02,02,220205,7,7,3,0,17600,1200,3000,3600,1000,880,0,0,70,0,370,27720,133.703231811523,009234,00
2022,07,019821,132,11,01,01,220205,7,7,3,1600,400,2980,2000,2560,0,0,0,300,0,0,1200,11040,159.881713867188,009234,00
2022,07,019821,133,11,01,01,220205,7,7,3,900,2550,1200,1800,350,194,162,0,0,0,0,0,7156,140.139266967773,009234,00
2022,07,019821,134,11,01,01,220205,7,7,3,0,2000,160,240,1450,260,60,0,0,0,0,0,4170,112.41081237793,009234,00
2022,07,019821,135,11,01,01,220205,7,7,3,0,25,120,100,0,0,0,0,0,0,0,60,305,146.170867919922,009234,00
2022,07,019956,093,11,01,01,230102,3,2,2,0,25,0,0,0,0,0,0,0,44,0,0,69,27.437442779541,051523,00
2022,07,020013,132,11,01,01,230104,3,7,1,0,20,0,0,0,0,0,0,0,0,0,0,20,33.1422729492188,044755,00
2022,07,020013,143,11,05,02,230104,3,7,1,0,60,0,0,0,0,0,0,0,0,0,0,60,15.0386714935303,044755,00
2022,07,020023,278,11,01,01,230111,3,7,3,0,0,130,200,0,0,280,0,0,0,0,140,750,96.0200424194336,051558,00
2022,07,020023,279,11,01,01,230111,3,7,3,2000,0,3500,2000,2400,0,1200,0,0,0,0,0,11100,48.0187721252441,051558,00
2022,07,020041,007,11,01,01,230408,6,6,3,0,0,30,0,0,0,0,0,50,0,0,0,80,64.0961227416992,044210,00
2022,07,020041,017,11,01,01,230408,6,6,3,0,515,540,45,0,0,0,0,0,15,0,0,1115,81.594856262207,044210,00
2022,07,020041,050,11,01,01,230408,6,6,3,0,100,360,0,1000,0,0,0,50,0,0,0,1510,117.311401367188,044210,00
2022,07,020041,072,11,02,01,230408,6,6,3,0,140,340,0,0,0,0,0,50,0,0,135,665,167.250991821289,044210,00
2022,07,020041,084,11,01,01,230408,6,6,3,0,100,720,0,0,0,0,0,100,0,0,150,1070,47.8530654907227,044210,00
2022,07,020041,084,11,03,01,230408,6,6,3,0,35,750,180,1740,150,120,0,0,0,0,75,3050,185.793655395508,044210,00
2022,07,020041,095,11,01,02,230408,6,6,3,0,80,0,0,1920,0,0,0,0,0,0,0,2000,95.4195709228516,044210,00
2022,07,020041,129,11,01,01,230408,6,6,3,0,118,120,0,300,0,0,0,0,0,0,0,538,38.9767189025879,044210,00
2022,07,020042,005,11,01,01,230203,6,6,4,0,229,190,0,600,0,0,0,3,200,0,0,1222,117.311401367188,044176,00
2022,07,020042,015,11,01,01,230203,6,6,4,0,540,300,0,400,0,0,0,50,1100,0,0,2390,81.594856262207,044176,00
2022,07,020042,026,11,01,02,230203,6,6,4,0,160,400,0,0,0,0,0,0,350,0,0,910,64.0961227416992,044176,00
2022,07,020042,049,11,01,01,230203,6,6,4,0,270,140,0,0,0,0,0,15,325,0,0,750,80.4234466552734,044176,00
2022,07,020042,079,11,01,02,230203,6,6,4,0,0,200,0,0,0,0,0,0,0,0,0,200,46.695255279541,044176,00
2022,07,020042,086,11,01,01,230203,6,6,4,0,41,120,0,0,0,0,0,20,50,0,0,231,47.8530654907227,044176,00
2022,07,020164,013,11,01,01,240105,1,8,3,0,0,600,500,1400,0,0,0,900,0,0,0,3400,9.28994464874268,000257,00
2022,07,020164,016,11,01,01,240105,1,8,3,0,40,800,1550,950,0,0,0,900,0,0,150,4390,20.6185779571533,000257,00
2022,07,020164,033,11,01,01,240105,1,8,3,0,0,760,200,0,0,0,0,576,0,0,60,1596,16.6326484680176,000257,00
2022,07,020164,034,11,01,01,240105,1,8,3,0,0,600,500,0,0,0,0,820,0,0,85,2005,16.6326484680176,000257,00
2022,07,020164,035,11,01,01,240105,1,8,3,0,0,880,1000,0,0,0,0,734,0,0,0,2614,17.0279636383057,000257,00
2022,07,020198,020,11,01,01,250101,7,2,1,0,0,0,0,0,0,47,0,0,0,0,0,47,266.931335449219,049282,00
2022,07,020308,010,11,02,02,250305,7,5,4,0,20,1500,0,1000,75,0,0,0,0,0,230,2825,196.485931396484,015167,00
2022,07,020308,031,11,01,01,250305,7,5,4,0,0,0,0,2000,80,50,0,0,0,0,1300,3430,235.044281005859,015167,00
2022,07,020308,114,11,01,01,250305,7,5,4,0,3,0,0,0,20,10,0,0,24,0,15,72,229.452575683594,015167,00
2022,07,020329,048,11,01,01,250102,7,8,2,0,7000,1000,1000,3600,0,2000,0,0,0,0,1200,15800,91.9344329833984,015637,00
2022,07,020331,121,11,01,01,250102,7,7,3,0,0,0,140,400,30,120,0,0,0,0,0,690,69.3566207885742,015635,00
2022,07,020331,346,11,02,02,250102,7,7,3,0,0,0,0,0,0,0,0,0,0,0,9,9,77.7948989868164,015635,00
2022,07,020331,347,11,01,01,250102,7,7,3,400,0,148,0,0,70,150,0,0,0,0,40,808,64.5526123046875,015635,00
2022,07,020331,348,11,02,02,250102,7,7,3,0,0,0,0,0,0,10,0,0,0,0,0,10,81.7230224609375,015635,00
2022,07,020331,349,11,01,01,250102,7,7,3,0,0,0,340,810,0,0,0,0,1400,0,100,2650,98.4219512939453,015635,00
2022,07,020331,350,11,01,01,250102,7,7,3,4800,0,700,300,480,30,0,0,0,0,0,0,6310,98.424690246582,015635,00
2022,07,020331,351,11,01,01,250102,7,7,3,0,0,0,200,245,0,0,0,0,0,0,0,445,59.962158203125,015635,00
